2.76,  4,  15,  0.04,  0.4,  0.35,  1
2.77,  4,  15,  0.04,  0.4,  0.35,  1
2.78,  4,  15,  0.04,  0.4,  0.35,  1
2.79,  4,  15,  0.04,  0.4,  0.35,  1
2.8,  4,  15,  0.04,  0.4,  0.35,  1
2.81,  4,  15,  0.04,  0.4,  0.35,  1
2.82,  4,  15,  0.04,  0.4,  0.35,  1
2.83,  4,  15,  0.04,  0.4,  0.35,  1
2.84,  4,  15,  0.04,  0.4,  0.35,  1
2.85,  4,  15,  0.04,  0.4,  0.35,  1
2.86,  4,  15,  0.04,  0.4,  0.35,  1
2.87,  4,  15,  0.04,  0.4,  0.35,  1
2.88,  4,  15,  0.04,  0.4,  0.35,  1
2.89,  4,  15,  0.04,  0.4,  0.35,  1
2.9,  4,  15,  0.04,  0.4,  0.35,  1
2.91,  4,  15,  0.04,  0.4,  0.35,  1
2.92,  4,  15,  0.04,  0.4,  0.35,  1
2.93,  4,  15,  0.04,  0.4,  0.35,  1
2.94,  4,  15,  0.04,  0.4,  0.35,  1
2.95,  4,  15,  0.04,  0.4,  0.35,  1
2.96,  4,  15,  0.04,  0.4,  0.35,  1
2.97,  4,  15,  0.04,  0.4,  0.35,  1
2.98,  4,  15,  0.04,  0.4,  0.35,  1
2.99,  4,  15,  0.04,  0.4,  0.35,  1
3,  4,  15,  0.04,  0.4,  0.35,  1
3.01,  4,  15,  0.04,  0.4,  0.35,  1
3.02,  4,  15,  0.04,  0.4,  0.35,  1
3.03,  4,  15,  0.04,  0.4,  0.35,  1
3.04,  4,  15,  0.04,  0.4,  0.35,  1
3.05,  4,  15,  0.04,  0.4,  0.35,  1
3.06,  4,  15,  0.04,  0.4,  0.35,  1
3.07,  4,  15,  0.04,  0.4,  0.35,  1
3.08,  4,  15,  0.04,  0.4,  0.35,  1
3.09,  4,  15,  0.04,  0.4,  0.35,  1
3.1,  4,  15,  0.04,  0.4,  0.35,  1
3.11,  4,  15,  0.04,  0.4,  0.35,  1
3.12,  4,  15,  0.04,  0.4,  0.35,  1
3.13,  4,  15,  0.04,  0.4,  0.35,  1
3.14,  4,  15,  0.04,  0.4,  0.35,  1
3.15,  4,  15,  0.04,  0.4,  0.35,  1
3.16,  4,  15,  0.04,  0.4,  0.35,  1
3.17,  4,  15,  0.04,  0.4,  0.35,  1
3.18,  4,  15,  0.04,  0.4,  0.35,  1
3.19,  4,  15,  0.04,  0.4,  0.35,  1
3.2,  4,  15,  0.04,  0.4,  0.35,  1
3.21,  4,  15,  0.04,  0.4,  0.35,  1
3.22,  4,  15,  0.04,  0.4,  0.35,  1
3.23,  4,  15,  0.04,  0.4,  0.35,  1
3.24,  4,  15,  0.04,  0.4,  0.35,  1
3.25,  4,  15,  0.04,  0.4,  0.35,  1
3.26,  4,  15,  0.04,  0.4,  0.35,  1
3.27,  4,  15,  0.04,  0.4,  0.35,  1
3.28,  4,  15,  0.04,  0.4,  0.35,  1
3.29,  4,  15,  0.04,  0.4,  0.35,  1
3.3,  4,  15,  0.04,  0.4,  0.35,  1
3.31,  4,  15,  0.04,  0.4,  0.35,  1
3.32,  4,  15,  0.04,  0.4,  0.35,  1
3.33,  4,  15,  0.04,  0.4,  0.35,  1
3.34,  4,  15,  0.04,  0.4,  0.35,  1
3.35,  4,  15,  0.04,  0.4,  0.35,  1
3.36,  4,  15,  0.04,  0.4,  0.35,  1
3.37,  4,  15,  0.04,  0.4,  0.35,  1
3.38,  4,  15,  0.04,  0.4,  0.35,  1
3.39,  4,  15,  0.04,  0.4,  0.35,  1
3.4,  4,  15,  0.04,  0.4,  0.35,  1
3.41,  4,  15,  0.04,  0.4,  0.35,  1
3.42,  4,  15,  0.04,  0.4,  0.35,  1
3.43,  4,  15,  0.04,  0.4,  0.35,  1
3.44,  4,  15,  0.04,  0.4,  0.35,  1
3.45,  4,  15,  0.04,  0.4,  0.35,  1
3.46,  4,  15,  0.04,  0.4,  0.35,  1
3.47,  4,  15,  0.04,  0.4,  0.35,  1
3.48,  4,  15,  0.04,  0.4,  0.35,  1
3.49,  4,  15,  0.04,  0.4,  0.35,  1
3.5,  4,  15,  0.04,  0.4,  0.35,  1
3.51,  4,  15,  0.04,  0.4,  0.35,  1
3.52,  4,  15,  0.04,  0.4,  0.35,  1
3.53,  4,  15,  0.04,  0.4,  0.35,  1
3.54,  4,  15,  0.04,  0.4,  0.35,  1
3.55,  4,  15,  0.04,  0.4,  0.35,  1
3.56,  4,  15,  0.04,  0.4,  0.35,  1
3.57,  4,  15,  0.04,  0.4,  0.35,  1
3.58,  4,  15,  0.04,  0.4,  0.35,  1
3.59,  4,  15,  0.04,  0.4,  0.35,  1
3.6,  4,  15,  0.04,  0.4,  0.35,  1
3.61,  4,  15,  0.04,  0.4,  0.35,  1
3.62,  4,  15,  0.04,  0.4,  0.35,  1
3.63,  4,  15,  0.04,  0.4,  0.35,  1
3.64,  4,  15,  0.04,  0.4,  0.35,  1
3.65,  4,  15,  0.04,  0.4,  0.35,  1
3.66,  4,  15,  0.04,  0.4,  0.35,  1
3.67,  4,  15,  0.04,  0.4,  0.35,  1
3.68,  4,  15,  0.04,  0.4,  0.35,  1
3.69,  4,  15,  0.04,  0.4,  0.35,  1
3.7,  4,  15,  0.04,  0.4,  0.35,  1
3.71,  4,  15,  0.04,  0.4,  0.35,  1
3.72,  4,  15,  0.04,  0.4,  0.35,  1
3.73,  4,  15,  0.04,  0.4,  0.35,  1
3.74,  4,  15,  0.04,  0.4,  0.35,  1
3.75,  4,  15,  0.04,  0.4,  0.35,  1
3.76,  4,  15,  0.04,  0.4,  0.35,  1
3.77,  4,  15,  0.04,  0.4,  0.35,  1
3.78,  4,  15,  0.04,  0.4,  0.35,  1
3.79,  4,  15,  0.04,  0.4,  0.35,  1
3.8,  4,  15,  0.04,  0.4,  0.35,  1
3.81,  4,  15,  0.04,  0.4,  0.35,  1
3.82,  4,  15,  0.04,  0.4,  0.35,  1
3.83,  4,  15,  0.04,  0.4,  0.35,  1
3.84,  4,  15,  0.04,  0.4,  0.35,  1
3.85,  4,  15,  0.04,  0.4,  0.35,  1
3.86,  4,  15,  0.04,  0.4,  0.35,  1
3.87,  4,  15,  0.04,  0.4,  0.35,  1
3.88,  4,  15,  0.04,  0.4,  0.35,  1
3.89,  4,  15,  0.04,  0.4,  0.35,  1
3.9,  4,  15,  0.04,  0.4,  0.35,  1
3.91,  4,  15,  0.04,  0.4,  0.35,  1
3.92,  4,  15,  0.04,  0.4,  0.35,  1
3.93,  4,  15,  0.04,  0.4,  0.35,  1
3.94,  4,  15,  0.04,  0.4,  0.35,  1
3.95,  4,  15,  0.04,  0.4,  0.35,  1
3.96,  4,  15,  0.04,  0.4,  0.35,  1
3.97,  4,  15,  0.04,  0.4,  0.35,  1
3.98,  4,  15,  0.04,  0.4,  0.35,  1
3.99,  4,  15,  0.04,  0.4,  0.35,  1
4,  4,  15,  0.04,  0.4,  0.35,  1
4.01,  4,  15,  0.04,  0.4,  0.35,  1
4.02,  4,  15,  0.04,  0.4,  0.35,  1
4.03,  4,  15,  0.04,  0.4,  0.35,  1
4.04,  4,  15,  0.04,  0.4,  0.35,  1
4.05,  4,  15,  0.04,  0.4,  0.35,  1
4.06,  4,  15,  0.04,  0.4,  0.35,  1
4.07,  4,  15,  0.04,  0.4,  0.35,  1
4.08,  4,  15,  0.04,  0.4,  0.35,  1
4.09,  4,  15,  0.04,  0.4,  0.35,  1
4.1,  4,  15,  0.04,  0.4,  0.35,  1
4.11,  4,  15,  0.04,  0.4,  0.35,  1
4.12,  4,  15,  0.04,  0.4,  0.35,  1
4.13,  4,  15,  0.04,  0.4,  0.35,  1
4.14,  4,  15,  0.04,  0.4,  0.35,  1
4.15,  4,  15,  0.04,  0.4,  0.35,  1
4.16,  4,  15,  0.04,  0.4,  0.35,  1
4.17,  4,  15,  0.04,  0.4,  0.35,  1
4.18,  4,  15,  0.04,  0.4,  0.35,  1
4.19,  4,  15,  0.04,  0.4,  0.35,  1
4.2,  4,  15,  0.04,  0.4,  0.35,  1
4.21,  4,  15,  0.04,  0.4,  0.35,  1
4.22,  4,  15,  0.04,  0.4,  0.35,  1
4.23,  4,  15,  0.04,  0.4,  0.35,  1
4.24,  4,  15,  0.04,  0.4,  0.35,  1
4.25,  4,  15,  0.04,  0.4,  0.35,  1
4.26,  4,  15,  0.04,  0.4,  0.35,  1
4.27,  4,  15,  0.04,  0.4,  0.35,  1
4.28,  4,  15,  0.04,  0.4,  0.35,  1
4.29,  4,  15,  0.04,  0.4,  0.35,  1
4.3,  4,  15,  0.04,  0.4,  0.35,  1
4.31,  4,  15,  0.04,  0.4,  0.35,  1
4.32,  4,  15,  0.04,  0.4,  0.35,  1
4.33,  4,  15,  0.04,  0.4,  0.35,  1
4.34,  4,  15,  0.04,  0.4,  0.35,  1
4.35,  4,  15,  0.04,  0.4,  0.35,  1
4.36,  4,  15,  0.04,  0.4,  0.35,  1
4.37,  4,  15,  0.04,  0.4,  0.35,  1
4.38,  4,  15,  0.04,  0.4,  0.35,  1
4.39,  4,  15,  0.04,  0.4,  0.35,  1
4.4,  4,  15,  0.04,  0.4,  0.35,  1
4.41,  4,  15,  0.04,  0.4,  0.35,  1
4.42,  4,  15,  0.04,  0.4,  0.35,  1
4.43,  4,  15,  0.04,  0.4,  0.35,  1
4.44,  4,  15,  0.04,  0.4,  0.35,  1
4.45,  4,  15,  0.04,  0.4,  0.35,  1
4.46,  4,  15,  0.04,  0.4,  0.35,  1
4.47,  4,  15,  0.04,  0.4,  0.35,  1
4.48,  4,  15,  0.04,  0.4,  0.35,  1
4.49,  4,  15,  0.04,  0.4,  0.35,  1
4.5,  4,  15,  0.04,  0.4,  0.35,  1
4.51,  4,  15,  0.04,  0.4,  0.35,  1
4.52,  4,  15,  0.04,  0.4,  0.35,  1
4.53,  4,  15,  0.04,  0.4,  0.35,  1
4.54,  4,  15,  0.04,  0.4,  0.35,  1
4.55,  4,  15,  0.04,  0.4,  0.35,  1
4.56,  4,  15,  0.04,  0.4,  0.35,  1
4.57,  4,  15,  0.04,  0.4,  0.35,  1
4.58,  4,  15,  0.04,  0.4,  0.35,  1
4.59,  4,  15,  0.04,  0.4,  0.35,  1
4.6,  4,  15,  0.04,  0.4,  0.35,  1
4.61,  4,  15,  0.04,  0.4,  0.35,  1
4.62,  4,  15,  0.04,  0.4,  0.35,  1
4.63,  4,  15,  0.04,  0.4,  0.35,  1
4.64,  4,  15,  0.04,  0.4,  0.35,  1
4.65,  4,  15,  0.04,  0.4,  0.35,  1
4.66,  4,  15,  0.04,  0.4,  0.35,  1
4.67,  4,  15,  0.04,  0.4,  0.35,  1
4.68,  4,  15,  0.04,  0.4,  0.35,  1
4.69,  4,  15,  0.04,  0.4,  0.35,  1
4.7,  4,  15,  0.04,  0.4,  0.35,  1
4.71,  4,  15,  0.04,  0.4,  0.35,  1
4.72,  4,  15,  0.04,  0.4,  0.35,  1
4.73,  4,  15,  0.04,  0.4,  0.35,  1
4.74,  4,  15,  0.04,  0.4,  0.35,  1
4.75,  4,  15,  0.04,  0.4,  0.35,  1
4.76,  4,  15,  0.04,  0.4,  0.35,  1
4.77,  4,  15,  0.04,  0.4,  0.35,  1
4.78,  4,  15,  0.04,  0.4,  0.35,  1
4.79,  4,  15,  0.04,  0.4,  0.35,  1
4.8,  4,  15,  0.04,  0.4,  0.35,  1
4.81,  4,  15,  0.04,  0.4,  0.35,  1
4.82,  4,  15,  0.04,  0.4,  0.35,  1
4.83,  4,  15,  0.04,  0.4,  0.35,  1
4.84,  4,  15,  0.04,  0.4,  0.35,  1
4.85,  4,  15,  0.04,  0.4,  0.35,  1
4.86,  4,  15,  0.04,  0.4,  0.35,  1
4.87,  4,  15,  0.04,  0.4,  0.35,  1
4.88,  4,  15,  0.04,  0.4,  0.35,  1
4.89,  4,  15,  0.04,  0.4,  0.35,  1
4.9,  4,  15,  0.04,  0.4,  0.35,  1
4.91,  4,  15,  0.04,  0.4,  0.35,  1
4.92,  4,  15,  0.04,  0.4,  0.35,  1
4.93,  4,  15,  0.04,  0.4,  0.35,  1
4.94,  4,  15,  0.04,  0.4,  0.35,  1
4.95,  4,  15,  0.04,  0.4,  0.35,  1
4.96,  4,  15,  0.04,  0.4,  0.35,  1
4.97,  4,  15,  0.04,  0.4,  0.35,  1
4.98,  4,  15,  0.04,  0.4,  0.35,  1
4.99,  4,  15,  0.04,  0.4,  0.35,  1
5,  4,  15,  0.04,  0.4,  0.35,  1
