1.12, 33.4247, -0.0055541, 0, -0.0118249, -0.025387, 35.5203, 99.7332, 0.449629, 0.104856, 0.0826431
1.13, 33.4549, -0.00563962, 0, -0.0119051, -0.0256237, 35.8546, 99.7292, 0.458157, 0.104696, 0.0827636
1.14, 33.485, -0.00572489, 0, -0.0119854, -0.0258604, 36.1891, 99.7252, 0.466771, 0.104536, 0.082884
1.15, 33.5152, -0.00580991, 0, -0.0120658, -0.0260972, 36.524, 99.7212, 0.475472, 0.104377, 0.0830042
1.16, 33.5453, -0.00589468, 0, -0.0121462, -0.0263342, 36.8591, 99.7171, 0.484261, 0.104219, 0.0831244
1.17, 33.5755, -0.00597919, 0, -0.0122267, -0.0265713, 37.1946, 99.713, 0.493137, 0.104061, 0.0832444
1.18, 33.6056, -0.00606346, 0, -0.0123072, -0.0268085, 37.5304, 99.7089, 0.5021, 0.103904, 0.0833643
1.19, 33.6357, -0.00614749, 0, -0.0123877, -0.0270458, 37.8664, 99.7048, 0.511152, 0.103746, 0.0834841
1.2, 33.6658, -0.00623127, 0, -0.0124683, -0.0272833, 38.2028, 99.7006, 0.520291, 0.10359, 0.0836038
1.21, 33.6959, -0.0063148, 0, -0.012549, -0.0275208, 38.5394, 99.6964, 0.529518, 0.103434, 0.0837233
1.22, 33.726, -0.00639809, 0, -0.0126297, -0.0277585, 38.8764, 99.6921, 0.538834, 0.103278, 0.0838428
1.23, 33.7561, -0.00648113, 0, -0.0127104, -0.0279963, 39.2136, 99.6879, 0.548238, 0.103123, 0.0839621
1.24, 33.7862, -0.00656393, 0, -0.0127912, -0.0282342, 39.5512, 99.6836, 0.557731, 0.102968, 0.0840813
1.25, 33.8162, -0.0066465, 0, -0.0128721, -0.0284723, 39.889, 99.6792, 0.567313, 0.102814, 0.0842004
1.26, 33.8463, -0.00672882, 0, -0.012953, -0.0287104, 40.2272, 99.6749, 0.576983, 0.10266, 0.0843193
1.27, 33.8763, -0.0068109, 0, -0.0130339, -0.0289487, 40.5656, 99.6705, 0.586743, 0.102507, 0.0844382
1.28, 33.9064, -0.00689274, 0, -0.0131149, -0.0291871, 40.9044, 99.666, 0.596593, 0.102354, 0.0845569
1.29, 33.9364, -0.00697434, 0, -0.0131959, -0.0294256, 41.2434, 99.6616, 0.606531, 0.102201, 0.0846755
1.3, 33.9665, -0.00705571, 0, -0.013277, -0.0296642, 41.5827, 99.6571, 0.61656, 0.102049, 0.0847939
1.31, 33.9965, -0.00713684, 0, -0.0133581, -0.0299029, 41.9224, 99.6525, 0.626678, 0.101897, 0.0849122
1.32, 34.0265, -0.00721774, 0, -0.0134392, -0.0301418, 42.2623, 99.648, 0.636887, 0.101746, 0.0850305
1.33, 34.0565, -0.0072984, 0, -0.0135205, -0.0303807, 42.6025, 99.6434, 0.647186, 0.101595, 0.0851485
1.34, 34.0865, -0.00737882, 0, -0.0136017, -0.0306198, 42.9431, 99.6388, 0.657575, 0.101445, 0.0852665
1.35, 34.1165, -0.00745902, 0, -0.013683, -0.0308589, 43.2839, 99.6341, 0.668055, 0.101295, 0.0853843
1.36, 34.1464, -0.00753898, 0, -0.0137643, -0.0310982, 43.625, 99.6294, 0.678626, 0.101146, 0.085502
1.37, 34.1764, -0.00761871, 0, -0.0138457, -0.0313376, 43.9664, 99.6247, 0.689288, 0.100997, 0.0856196
1.38, 34.2064, -0.00769821, 0, -0.0139272, -0.0315771, 44.3081, 99.62, 0.700041, 0.100848, 0.0857371
1.39, 34.2363, -0.00777748, 0, -0.0140086, -0.0318167, 44.6501, 99.6152, 0.710885, 0.1007, 0.0858544
1.4, 34.2662, -0.00785653, 0, -0.0140902, -0.0320565, 44.9924, 99.6104, 0.721821, 0.100552, 0.0859716
1.41, 34.2962, -0.00793534, 0, -0.0141717, -0.0322963, 45.335, 99.6055, 0.732848, 0.100405, 0.0860886
1.42, 34.3261, -0.00801393, 0, -0.0142533, -0.0325362, 45.6779, 99.6007, 0.743968, 0.100258, 0.0862055
1.43, 34.356, -0.00809229, 0, -0.014335, -0.0327763, 46.0211, 99.5958, 0.755179, 0.100112, 0.0863223
1.44, 34.3859, -0.00817043, 0, -0.0144167, -0.0330164, 46.3646, 99.5908, 0.766482, 0.0999656, 0.086439
1.45, 34.4158, -0.00824834, 0, -0.0144984, -0.0332567, 46.7084, 99.5858, 0.777879, 0.09982, 0.0865555
1.46, 34.4457, -0.00832603, 0, -0.0145802, -0.0334971, 47.0525, 99.5808, 0.789367, 0.0996748, 0.0866719
1.47, 34.4756, -0.0084035, 0, -0.014662, -0.0337375, 47.3969, 99.5758, 0.800948, 0.09953, 0.0867882
1.48, 34.5055, -0.00848074, 0, -0.0147438, -0.0339781, 47.7415, 99.5707, 0.812623, 0.0993857, 0.0869043
1.49, 34.5353, -0.00855776, 0, -0.0148257, -0.0342188, 48.0865, 99.5656, 0.82439, 0.0992417, 0.0870203
1.5, 34.5652, -0.00863456, 0, -0.0149077, -0.0344596, 48.4318, 99.5605, 0.836251, 0.0990982, 0.0871361
1.51, 34.595, -0.00871115, 0, -0.0149897, -0.0347005, 48.7773, 99.5553, 0.848205, 0.098955, 0.0872518
1.52, 34.6249, -0.00878751, 0, -0.0150717, -0.0349415, 49.1232, 99.5501, 0.860253, 0.0988123, 0.0873674
1.53, 34.6547, -0.00886365, 0, -0.0151538, -0.0351826, 49.4693, 99.5449, 0.872394, 0.09867, 0.0874828
1.54, 34.6845, -0.00893958, 0, -0.0152359, -0.0354238, 49.8158, 99.5396, 0.88463, 0.0985281, 0.0875981
1.55, 34.7143, -0.00901529, 0, -0.015318, -0.0356651, 50.1625, 99.5343, 0.896959, 0.0983866, 0.0877133
1.56, 34.7441, -0.00909079, 0, -0.0154002, -0.0359065, 50.5095, 99.529, 0.909383, 0.0982455, 0.0878283
1.57, 34.7739, -0.00916607, 0, -0.0154824, -0.036148, 50.8568, 99.5236, 0.921902, 0.0981048, 0.0879432
1.58, 34.8037, -0.00924114, 0, -0.0155647, -0.0363896, 51.2045, 99.5182, 0.934515, 0.0979645, 0.088058
1.59, 34.8335, -0.00931599, 0, -0.015647, -0.0366313, 51.5524, 99.5128, 0.947223, 0.0978246, 0.0881726
1.6, 34.8632, -0.00939063, 0, -0.0157294, -0.0368731, 51.9006, 99.5073, 0.960026, 0.0976851, 0.088287
1.61, 34.893, -0.00946506, 0, -0.0158118, -0.0371149, 52.2491, 99.5018, 0.972924, 0.097546, 0.0884013
1.62, 34.9227, -0.00953928, 0, -0.0158942, -0.0373569, 52.5979, 99.4963, 0.985918, 0.0974073, 0.0885155
1.63, 34.9525, -0.00961328, 0, -0.0159766, -0.037599, 52.9469, 99.4907, 0.999007, 0.0972689, 0.0886295
1.64, 34.9822, -0.00968708, 0, -0.0160591, -0.0378412, 53.2963, 99.4851, 1.01219, 0.097131, 0.0887434
1.65, 35.0119, -0.00976067, 0, -0.0161417, -0.0380835, 53.646, 99.4795, 1.02547, 0.0969935, 0.0888571
1.66, 35.0416, -0.00983405, 0, -0.0162243, -0.0383259, 53.996, 99.4738, 1.03885, 0.0968563, 0.0889707
1.67, 35.0713, -0.00990722, 0, -0.0163069, -0.0385684, 54.3462, 99.4681, 1.05232, 0.0967196, 0.0890842
1.68, 35.101, -0.00998019, 0, -0.0163895, -0.0388109, 54.6968, 99.4624, 1.06589, 0.0965832, 0.0891975
1.69, 35.1307, -0.0100529, 0, -0.0164722, -0.0390536, 55.0476, 99.4566, 1.07956, 0.0964472, 0.0893106
1.7, 35.1604, -0.0101255, 0, -0.016555, -0.0392964, 55.3988, 99.4508, 1.09332, 0.0963116, 0.0894237
1.71, 35.1901, -0.0101979, 0, -0.0166377, -0.0395392, 55.7502, 99.445, 1.10718, 0.0961764, 0.0895365
1.72, 35.2197, -0.01027, 0, -0.0167205, -0.0397822, 56.1019, 99.4391, 1.12114, 0.0960415, 0.0896492
1.73, 35.2494, -0.0103419, 0, -0.0168034, -0.0400252, 56.4539, 99.4332, 1.13519, 0.0959071, 0.0897618
1.74, 35.279, -0.0104137, 0, -0.0168863, -0.0402683, 56.8062, 99.4272, 1.14934, 0.095773, 0.0898742
1.75, 35.3086, -0.0104852, 0, -0.0169692, -0.0405115, 57.1588, 99.4213, 1.16359, 0.0956393, 0.0899865
1.76, 35.3382, -0.0105566, 0, -0.0170521, -0.0407549, 57.5117, 99.4153, 1.17794, 0.095506, 0.0900986
1.77, 35.3679, -0.0106277, 0, -0.0171351, -0.0409983, 57.8649, 99.4092, 1.19239, 0.095373, 0.0902105
1.78, 35.3975, -0.0106986, 0, -0.0172181, -0.0412417, 58.2184, 99.4031, 1.20693, 0.0952404, 0.0903223
1.79, 35.427, -0.0107694, 0, -0.0173012, -0.0414853, 58.5722, 99.397, 1.22157, 0.0951082, 0.090434
1.8, 35.4566, -0.0108399, 0, -0.0173843, -0.041729, 58.9262, 99.3909, 1.23631, 0.0949764, 0.0905455
1.81, 35.4862, -0.0109103, 0, -0.0174674, -0.0419728, 59.2806, 99.3847, 1.25115, 0.0948449, 0.0906568
1.82, 35.5158, -0.0109804, 0, -0.0175506, -0.0422166, 59.6352, 99.3785, 1.26609, 0.0947138, 0.090768
1.83, 35.5453, -0.0110504, 0, -0.0176338, -0.0424605, 59.9901, 99.3722, 1.28112, 0.094583, 0.0908791
1.84, 35.5749, -0.0111201, 0, -0.017717, -0.0427046, 60.3454, 99.3659, 1.29626, 0.0944527, 0.0909899
1.85, 35.6044, -0.0111897, 0, -0.0178003, -0.0429487, 60.7009, 99.3596, 1.31149, 0.0943226, 0.0911007
1.86, 35.6339, -0.0112591, 0, -0.0178836, -0.0431929, 61.0567, 99.3533, 1.32683, 0.094193, 0.0912112
