5.19,  9.49083,  -1.11122,  908.851
5.2,  9.49079,  -1.11155,  908.506
5.21,  9.49075,  -1.11187,  908.16
5.22,  9.49071,  -1.1122,  907.815
5.23,  9.49067,  -1.11252,  907.469
5.24,  9.49064,  -1.11284,  907.122
5.25,  9.4906,  -1.11316,  906.776
5.26,  9.49056,  -1.11347,  906.429
5.27,  9.49053,  -1.11378,  906.082
5.28,  9.49049,  -1.11409,  905.735
5.29,  9.49046,  -1.1144,  905.387
5.3,  9.49043,  -1.11471,  905.039
5.31,  9.4904,  -1.11501,  904.691
5.32,  9.49037,  -1.11531,  904.342
5.33,  9.49034,  -1.1156,  903.994
5.34,  9.49031,  -1.1159,  903.645
5.35,  9.49028,  -1.11619,  903.295
5.36,  9.49025,  -1.11648,  902.946
5.37,  9.49022,  -1.11677,  902.596
5.38,  9.4902,  -1.11705,  902.246
5.39,  9.49017,  -1.11733,  901.896
5.4,  9.49015,  -1.11761,  901.545
5.41,  9.49013,  -1.11789,  901.194
5.42,  9.4901,  -1.11816,  900.843
5.43,  9.49008,  -1.11844,  900.492
5.44,  9.49006,  -1.11871,  900.14
5.45,  9.49004,  -1.11897,  899.788
5.46,  9.49002,  -1.11924,  899.436
5.47,  9.49,  -1.1195,  899.083
5.48,  9.48998,  -1.11976,  898.731
5.49,  9.48997,  -1.12001,  898.378
5.5,  9.48995,  -1.12027,  898.024
5.51,  9.48993,  -1.12052,  897.671
5.52,  9.48992,  -1.12077,  897.317
5.53,  9.48991,  -1.12101,  896.963
5.54,  9.48989,  -1.12126,  896.609
5.55,  9.48988,  -1.1215,  896.254
5.56,  9.48987,  -1.12174,  895.899
5.57,  9.48986,  -1.12198,  895.544
5.58,  9.48985,  -1.12221,  895.188
5.59,  9.48984,  -1.12244,  894.833
5.6,  9.48983,  -1.12267,  894.477
5.61,  9.48982,  -1.1229,  894.121
5.62,  9.48982,  -1.12312,  893.764
5.63,  9.48981,  -1.12334,  893.407
5.64,  9.4898,  -1.12356,  893.05
5.65,  9.4898,  -1.12377,  892.693
5.66,  9.4898,  -1.12399,  892.335
5.67,  9.48979,  -1.1242,  891.978
5.68,  9.48979,  -1.12441,  891.619
5.69,  9.48979,  -1.12461,  891.261
5.7,  9.48979,  -1.12482,  890.902
5.71,  9.48979,  -1.12502,  890.544
5.72,  9.48979,  -1.12522,  890.184
5.73,  9.48979,  -1.12541,  889.825
5.74,  9.4898,  -1.12561,  889.465
5.75,  9.4898,  -1.1258,  889.105
5.76,  9.4898,  -1.12598,  888.745
5.77,  9.48981,  -1.12617,  888.385
5.78,  9.48981,  -1.12635,  888.024
5.79,  9.48982,  -1.12653,  887.663
5.8,  9.48983,  -1.12671,  887.302
5.81,  9.48984,  -1.12689,  886.94
5.82,  9.48985,  -1.12706,  886.578
5.83,  9.48986,  -1.12723,  886.216
5.84,  9.48987,  -1.1274,  885.854
5.85,  9.48988,  -1.12756,  885.491
5.86,  9.48989,  -1.12773,  885.128
5.87,  9.4899,  -1.12789,  884.765
5.88,  9.48992,  -1.12804,  884.402
5.89,  9.48993,  -1.1282,  884.038
5.9,  9.48995,  -1.12835,  883.674
5.91,  9.48996,  -1.1285,  883.31
5.92,  9.48998,  -1.12865,  882.946
5.93,  9.49,  -1.12879,  882.581
5.94,  9.49001,  -1.12894,  882.216
5.95,  9.49003,  -1.12908,  881.851
5.96,  9.49005,  -1.12921,  881.485
5.97,  9.49007,  -1.12935,  881.12
5.98,  9.49009,  -1.12948,  880.754
5.99,  9.49012,  -1.12961,  880.387
6,  9.49014,  -1.12974,  880.021
6.01,  9.49016,  -1.12986,  879.654
6.02,  9.49019,  -1.12998,  879.287
6.03,  9.49021,  -1.1301,  878.92
6.04,  9.49024,  -1.13022,  878.552
6.05,  9.49027,  -1.13033,  878.184
6.06,  9.49029,  -1.13045,  877.816
6.07,  9.49032,  -1.13056,  877.448
6.08,  9.49035,  -1.13066,  877.079
